,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
412,600623,华谊集团,-0.09,-207.06,,-2.62,,-8059.24,-207.2,,04-30
413,600071,凤凰光学,-0.01,-78.83,,-0.63,,-309.79,-78.78,,04-30
414,600097,开创国际,-0.32,146.15,,-7.4,,-6559.65,153.41,,04-30
415,600121,郑州煤电,0.02,1178.95,,0.58,,2469.64,1213.9,,04-30
416,600129,太极集团,0.05,209.68,,2.0,,2048.25,210.33,,04-30
417,600139,西部资源,-0.03,-721.15,1.93,,-0.33,-2139.32,-724.61,,04-30
418,600717,天津港,0.16,6.67,,1.97,,27048.71,5.96,,04-30
419,000540,中天城投,0.16,-35.25,,8.83,,67398.73,116.32,,04-30
420,600467,好当家,0.01,-26.67,,0.17,,788.96,-27.53,,04-30
421,000066,长城电脑,-0.07,-5.49,,-3.46,,-8654.31,-5.54,,04-30
422,600496,精工钢构,0.07,-11.08,,1.36,,4627.5,4.04,,04-30
423,600098,广州发展,0.09,17.59,,1.69,,23686.44,16.9,,04-30
424,000042,中洲控股,0.96,0.31,,13.07,,46139.88,100.62,,04-30
425,600234,*ST山水,-0.05,150.0,,-18.26,,-1052.92,245.52,,04-30
426,600584,长电科技,0.05,3206.25,,1.4,,5207.7,3721.48,,04-30
427,000959,首钢股份,-0.06,-6755.56,,-1.35,,-31665.43,-6697.46,,04-30
428,601668,中国建筑,0.19,26.67,5.31,3.97,-1.65,562483.7,21.59,,04-30
429,600869,智慧能源,0.08,180.33,,2.66,,8329.63,148.34,,04-30
430,000859,国风塑业,-0.02,233.33,,-0.62,,-854.44,349.58,,04-30
431,600115,东方航空,0.12,-861.73,,5.49,,156400.0,-862.93,,04-30
432,000800,一汽轿车,0.08,-48.13,,1.56,,13766.58,-48.14,,04-30
433,601111,中国国航,0.14,1300.0,,3.03,,167524.4,1707.01,,04-30
434,600854,春兰股份,0.08,-23.84,,2.12,,4085.14,-23.83,,04-30
435,000007,全新好,-0.02,-20.68,,-1.38,,-486.63,-20.92,,04-30
436,000510,金路集团,-0.09,60.48,,-7.44,,-5268.25,60.45,,04-30
437,600982,宁波热电,0.04,-74.63,,1.41,,3308.91,12.84,,04-30
