opDate,Unnamed: 0,rzye,rzmre,rqyl,rqylje,rqmcl,rzrqjyzl
2011-12-09,15,22507138358,566831017,31101894,331965565,12314384,22839103923
2011-12-12,14,22525065787,554603321,33629217,347531224,14426092,22872597011
2011-12-13,13,22643584951,833397363,32193838,307393822,18470026,22950978773
2011-12-14,12,22710676753,632941142,35419573,330633736,18636350,23041310489
2011-12-15,11,22829426940,963186538,28592270,272303088,21056484,23101730028
2011-12-16,10,22960970432,860810024,30758385,305995652,21208854,23266966084
2011-12-19,9,23160945470,822981905,33105978,332957773,24292388,23493903243
2011-12-20,8,23215304975,728256469,34861389,360845947,15958852,23576150922
2011-12-21,7,23213182571,747255578,37184408,377163348,20155441,23590345919
2011-12-22,6,23156209497,712315873,37859438,379727180,25005463,23535936677
2011-12-23,5,23022628028,606711079,37405942,376194331,23217806,23398822359
2011-12-26,4,23097117469,581463956,44732221,416766360,25980338,23513883829
2011-12-27,3,23125457645,595501546,42098722,404473909,22763301,23529931554
2011-12-28,2,23227075749,640946990,39661774,363621020,26680606,23590696769
2011-12-29,1,23261484479,635606065,41815062,376407550,20787029,23637892029
2011-12-30,0,23163493473,762689122,42775775,381308271,16111293,23544801744
2012-01-04,242,23086161879,788064877,46400139,420191819,23909849,23506353698
2012-01-05,241,22871007499,794286091,50717382,442507556,33093226,23313515055
2012-01-06,240,22974795499,825709884,46360925,424102079,28232074,23398897578
2012-01-09,239,22853440665,1130784004,53940103,493659623,36755697,23347100288
2012-01-10,238,22773950655,1701133654,60754782,542466054,36201132,23316416709
2012-01-11,237,22869720240,1274706955,54570044,484380898,22465195,23354101138
2012-01-12,236,22781226572,1231619261,55347593,518981025,25652667,23300207597
2012-01-13,235,22674391245,1133649934,53783886,472373707,32020707,23146764952
2012-01-16,234,22638911372,878056969,55948078,482314622,23390485,23121225994
2012-01-17,233,22582606058,1651314781,58887823,472151600,44605354,23054757658
2012-01-18,232,22564638461,1581544852,58523016,462490757,27677343,23027129218
2012-01-19,231,22161798417,1384432993,55687161,469400533,34258703,22631198950
2012-01-20,230,21088647331,1142179973,55586416,465817218,26347917,21554464549
2012-01-30,229,21653344631,1502767818,61608639,517342115,27449182,22170686746
2012-01-31,228,22014346641,1044338505,65089079,516870389,25851288,22531217030
2012-02-01,227,22366485298,1285617462,62171415,499224550,29621146,22865709848
2012-02-02,226,22396236472,1178861936,74944712,616095248,40883119,23012331720
2012-02-03,225,22515446802,1520410924,72249383,614937122,28466238,23130383924
2012-02-06,224,22784517940,1343935156,79203248,647383244,30082272,23431901184
2012-02-07,223,23313248252,1445701790,67519882,547716962,23234560,23860965214
2012-02-08,222,23304347745,1565565996,76405228,626032158,42850739,23930379903
2012-02-09,221,23364280534,1737119914,73917036,614904727,24235925,23979185261
2012-02-10,220,23186699954,1445006748,77934173,644878993,37539934,23831578947
2012-02-13,219,23608213305,1582126178,74001887,607362447,27428688,24215575752
2012-02-14,218,23860965648,1256560815,67425776,579118989,21818417,24440084637
2012-02-15,217,24179753364,1781362196,70206203,601734232,33021804,24781487596
2012-02-16,216,24491754154,1582477398,67354573,590145157,29591666,25081899311
2012-02-17,215,24478237341,1179539111,67342330,576582374,21536477,25054819715
2012-02-20,214,24772829932,1759766700,67006375,579980747,25030078,25352810679
2012-02-21,213,24969797018,1563224989,67474234,604735691,28384179,25574532709
2012-02-22,212,25223728541,2434752756,71213515,648311438,33399169,25872039979
2012-02-23,211,25509973452,2185981378,74545206,658672185,29827061,26168645637
2012-02-24,210,25607219924,2713861391,79216645,715901888,38356889,26323121812
2012-02-27,209,25953096751,3344833427,84073278,749953321,40228327,26703050072
2012-02-28,208,26173607268,2196625510,87665091,723104224,35380084,26896711492
2012-02-29,207,26421186475,2001683188,69376741,618905567,21241505,27040092042
2012-03-01,206,26693098407,1544104350,66158703,599587277,18384913,27292685684
2012-03-02,205,27048735068,2290381860,68726983,651310699,32257235,27700045767
2012-03-05,204,27545673775,2328139500,69480404,661468241,23245402,28207142016
2012-03-06,203,27925437822,2260379699,57613626,576731626,22969708,28502169448
2012-03-07,202,28322835473,2037715180,60969711,572080706,27513496,28894916179
2012-03-08,201,28553279578,2004963445,65148944,617717954,30877433,29170997532
2012-03-09,200,28698907823,2039557422,68860749,627719200,27333645,29326627023
2012-03-12,199,29313541336,2466695709,67451971,624485011,21119382,29938026347
2012-03-13,198,29506123404,2090953160,69587560,650512180,26611167,30156635584
2012-03-14,197,29962495014,3971920425,69025989,583607249,49997459,30546102263
2012-03-15,196,30030622336,2615937639,59941649,553397981,32707021,30584020317
2012-03-16,195,30040251162,1990283308,54580030,560756438,28742946,30601007600
2012-03-19,194,30589579776,2323158537,56181903,578814778,27401075,31168394554
2012-03-20,193,30881415456,2213237546,56871972,538233515,30913007,31419648971
2012-03-21,192,31184318827,2250811673,54813928,524894386,35619553,31709213213
2012-03-22,191,31258610141,1552432938,57970650,539410434,31317968,31798020575
2012-03-23,190,31324525878,1588669351,48785242,501264079,26483738,31825789957
2012-03-26,189,31310255462,1024520698,46497850,500457946,23866413,31810713408
2012-03-27,188,31652995174,1639570640,49559003,506940846,27388022,32159936020
2012-03-28,187,31725359177,1803704771,48674164,472971028,42376494,32198330205
2012-03-29,186,31466692094,1468201404,44127042,451280109,46667617,31917972203
2012-03-30,185,30855059829,1118746389,56193346,498505368,62941195,31353565197
2012-04-05,184,31036889547,1910713961,64586644,612979847,56598239,31649869394
2012-04-06,183,31203189503,1556670352,73395741,638010186,46986690,31841199689
2012-04-09,182,31312683905,1263660302,68770210,637822011,47806726,31950505916
2012-04-10,181,31315108010,1442581118,73810230,613613548,80355809,31928721558
2012-04-11,180,31650530805,1620531132,79068442,637539984,55313390,32288070789
2012-04-12,179,31658371384,2069068142,99941076,728861977,80194978,32387233361
2012-04-13,178,31321457781,1929005224,103454520,724919491,42290928,32046377272
2012-04-16,177,31551930384,1690206798,99357507,745742224,40483930,32297672608
2012-04-17,176,31701763328,1522188706,75021384,644509653,28548563,32346272981
2012-04-18,175,31713063485,2056222445,94973520,742347355,68153995,32455410840
2012-04-19,174,31763708953,2086454193,95252379,745588191,36252010,32509297144
2012-04-20,173,31697962487,2307629393,107583581,799575812,65626841,32497538299
2012-04-23,172,31919290664,2418725607,93581898,740475666,33113154,32659766330
2012-04-24,171,31886526859,2842912506,89615736,698699325,100606915,32585226184
2012-04-25,170,32022808570,2546857177,95956860,733448615,77263596,32756257185
2012-04-26,169,32207563433,2491763979,92790440,711808798,61307519,32919372231
2012-04-27,168,31996092316,1870375931,75102834,652371267,44197746,32648463583
2012-05-02,167,32374252299,3738262191,102616917,762654074,96784966,33136906373
2012-05-03,166,32914444024,2695216589,100602257,797696945,55100759,33712140969
2012-05-04,165,32929079712,2390138078,94427325,793584355,44620428,33722664067
2012-05-07,164,33467500884,2716734348,93667450,728200355,47121086,34195701239
2012-05-08,163,33893622504,2441135022,89363763,722745535,46747769,34616368039
2012-05-09,162,34451948648,2651766271,70429182,625816606,31970137,35077765254
2012-05-10,161,35040860645,2161721639,70736344,622693679,46438814,35663554324
2012-05-11,160,35115705765,1960511506,72634354,618124665,52964430,35733830430
2012-05-14,159,35628803242,2461641937,83330079,626430094,58276789,36255233336
2012-05-15,158,36152562663,2036097511,76164785,655470335,44423368,36808032998
2012-05-16,157,36779217694,2178812217,82716723,646127083,54455563,37425344777
2012-05-17,156,36787680964,1962619901,98072503,715905627,72488823,37503586591
2012-05-18,155,36821357488,1888308119,79483011,650247666,48150091,37471605154
2012-05-21,154,37126490787,1797956959,79977463,691025268,70327136,37817516055
2012-05-22,153,37079833553,1671466540,101272872,792549634,62123968,37872383187
2012-05-23,152,37072055664,1835455665,110405609,851734986,63951152,37923790650
2012-05-24,151,37528312047,1988441593,109119638,814032820,48564343,38342344867
2012-05-25,150,37535963602,1497066380,99344339,770189440,65466655,38306153042
2012-05-28,149,37598761062,1930551399,100085549,770434631,79788676,38369195693
2012-05-29,148,37676358273,2823201360,102682123,795978999,85831190,38472337272
2012-05-30,147,37985520066,2248621352,96936518,837500845,56907028,38823020911
2012-05-31,146,38363704389,2037759682,81459868,762840548,41239991,39126544937
2012-06-01,145,38393016442,1909782134,82324321,741659426,48880185,39134675868
2012-06-04,144,39201386102,2785005768,70592507,674920254,46517920,39876306356
2012-06-05,143,39341792121,1627172086,79361897,693111890,72500316,40034904011
2012-06-06,142,39585278444,1698621302,75901796,696908292,55559875,40282186736
2012-06-07,141,39824344326,1889737375,80374882,693817796,55219901,40518162122
2012-06-08,140,39719820736,1805598796,74578434,707825275,68552372,40427646011
2012-06-11,139,39915091233,1777895999,71278581,708140329,69193516,40623231562
2012-06-12,138,40118853209,1626998751,86829122,775286155,86560332,40894139364
2012-06-13,137,40366154559,2136093851,88006249,804450614,75040967,41170605173
2012-06-14,136,40463725268,1596178919,91731657,805817964,63646404,41269543232
2012-06-15,135,40424538156,2362756170,76271115,752573261,61302167,41177111417
2012-06-18,134,40774082626,1739591533,82028223,785854699,53460264,41559937325
2012-06-19,133,40959301472,1610403138,83848906,737452012,50150367,41696753484
2012-06-20,132,40971366211,1305051000,78687462,756005017,32590772,41727371228
2012-06-21,131,41216039765,1827369234,72266373,667886102,58747926,41883925867
2012-06-25,130,41328073117,1688930079,68561048,638598125,50582373,41966671242
2012-06-26,129,41366843299,1329392155,70170803,664880194,55891667,42031723493
2012-06-27,128,41452187393,1170928470,74432399,728466579,47294602,42180653972
2012-06-28,127,41554211158,1419503922,65864694,699842311,41151998,42254053469
2012-06-29,126,41352503305,1575175909,71843529,748286235,55266063,42100789540
2012-07-02,125,41651551679,1764735984,78605198,807498588,57944152,42459050267
2012-07-03,124,41775297474,1608081585,77988261,835347527,60616172,42610645001
2012-07-04,123,41979741991,1502115984,83797944,859659598,54962884,42839401589
2012-07-05,122,41980089686,1357113618,76724103,810716248,45976417,42790805934
2012-07-06,121,42071500783,2161091737,71524787,809180403,55643954,42880681186
2012-07-09,120,42433217425,2200692162,76491434,824026113,65970426,43257243538
2012-07-10,119,42677890401,1526392426,72108460,790231037,51222842,43468121438
2012-07-11,118,42763477754,1400213120,79346065,852955616,55472817,43616433370
2012-07-12,117,42958440250,2685529361,86725318,825305762,81076191,43783746012
2012-07-13,116,42995301769,1496117118,73569060,809010444,57872324,43804312213
2012-07-16,115,42954857532,1612756321,82744142,837478653,63438603,43792336185
2012-07-17,114,42850583006,1320741173,87962716,822312728,78146872,43672895734
2012-07-18,113,43001260903,1706983756,87308300,815806529,94063890,43817067432
2012-07-19,112,43133376716,1899781165,87830435,855940946,101789166,43989317662
2012-07-20,111,43293277130,1377290396,75563457,801988558,81879998,44095265688
2012-07-23,110,43520903617,1270199632,79265046,783217522,74122637,44304121139
2012-07-24,109,43673831708,1164984697,78452436,794241045,74363842,44468072753
2012-07-25,108,43628637939,910461171,77500358,792767238,61189664,44421405177
2012-07-26,107,43605874770,1117458307,81310254,805110770,84741539,44410985540
2012-07-27,106,43546606535,1164631708,82465871,776735174,90590906,44323341709
2012-07-30,105,43600788260,1195213435,82041470,773619516,88269715,44374407776
2012-07-31,104,43397313276,1164959004,87036316,819409782,95425038,44216723058
2012-08-01,103,43473512880,1328778018,87744284,846108824,93231902,44319621704
2012-08-02,102,43560657150,1272423989,109964795,892253942,102298268,44452911092
2012-08-03,101,43644324473,1253402074,86148802,792848081,81031202,44437172554
2012-08-06,100,43983961626,2086998476,82371958,803767457,99916973,44787729083
2012-08-07,99,44381161170,1916815976,76336687,793858759,70258344,45175019929
2012-08-08,98,44382355250,1651113021,81257626,811850790,82835499,45194206040
2012-08-09,97,44655608409,2042616121,80495045,807873776,96060855,45463482185
2012-08-10,96,44448470277,1847683090,74348094,775172979,80525607,45223643256
2012-08-13,95,44805453973,2193592532,72005866,723520744,104164010,45528974717
2012-08-14,94,45090974216,2023420057,72206532,705610508,97420910,45796584724
2012-08-15,93,45370226843,1603184447,72983227,723991809,62266955,46094218652
2012-08-16,92,45507584487,1199331627,69900322,704216605,54400821,46211801092
2012-08-17,91,45527705227,1327191696,69860551,676251541,71407936,46203956768
2012-08-20,90,45688473487,1336773539,70237773,687917590,79200693,46376391077
2012-08-21,89,45866054150,1670213257,78030044,714370674,98054641,46580424824
2012-08-22,88,46048682213,1477904628,75302638,712808353,73249776,46761490566
2012-08-23,87,46197832033,1650535999,84030054,741581199,122034356,46939413232
2012-08-24,86,45979785983,1394092725,74545452,739252012,91369039,46719037995
2012-08-27,85,45733961176,1623650005,84369278,752748959,109171038,46486710135
2012-08-28,84,45822985926,1503902531,101984574,806676314,147566751,46629662240
2012-08-29,83,45764570771,1325562119,90901611,774751600,98202234,46539322371
2012-08-30,82,45665093836,1463049036,87744523,740696134,129610280,46405789970
2012-08-31,81,45671816226,1075961489,84120906,747149759,94804097,46418965985
2012-09-03,80,45954941545,1669079983,90823674,816603315,110289744,46771544860
2012-09-04,79,46165761015,1753553472,91707302,825213972,136972961,46990974987
2012-09-05,78,46434490498,1632564950,94487151,866941167,125504126,47301431665
2012-09-06,77,46734326953,1608727913,101604157,878206655,135899804,47612533608
2012-09-07,76,46551429029,4336815591,126380751,899376929,227423483,47450805958
2012-09-10,75,47126249677,3477138749,119591722,886484812,112440098,48012734489
2012-09-11,74,47897803829,2580282922,110300855,796149061,110351985,48693952890
2012-09-12,73,48462868314,2739662949,101052930,822985772,162310567,49285854086
2012-09-13,72,48798184410,2208340317,96817302,830509365,127242730,49628693775
2012-09-14,71,48670194775,2806237438,98193184,837191615,157294664,49507386390
2012-09-17,70,49040117321,2558273294,94791540,817905616,146148054,49858022937
2012-09-18,69,49256955701,1754116814,81366517,767029684,126572029,50023985385
2012-09-19,68,49533570717,1837774603,86657532,814641345,123927878,50348212062
2012-09-20,67,49793080866,2140705780,87505734,802087336,131210692,50595168202
2012-09-21,66,49751841324,1769209667,85076142,816583676,139891973,50568425000
2012-09-24,65,49922439548,1719001695,87540937,837518922,152475719,50759958470
2012-09-25,64,49668053926,1347716776,90621853,910568341,119230488,50578622267
2012-09-26,63,49560420336,1300488950,93606857,887941875,140129407,50448362211
2012-09-27,62,48907506409,2351994804,107166059,931647214,184576201,49839153623
2012-09-28,61,47592602099,2247164513,101326842,932013450,155872499,48524615549
2012-10-08,60,48264741771,2310097195,119718461,969055748,115648046,49233797519
2012-10-09,59,48396852337,2764492399,133467259,1092153231,146184953,49489005568
2012-10-10,58,48919543554,2279615232,131883103,1073263343,129690882,49992806897
2012-10-11,57,49440483610,2225160985,141203222,1045817724,195813581,50486301334
2012-10-12,56,49448638952,1908823608,129877794,1025770688,156486705,50474409640
2012-10-15,55,49663180778,1691218706,142655629,1090407763,113395044,50753588541
2012-10-16,54,49763747191,1844932312,147389523,1125348375,159267653,50889095566
2012-10-17,53,50073315146,1926672446,156206434,1172942823,153853715,51246257969
2012-10-18,52,49898366599,2447878705,172225102,1258697877,161104011,51157064476
2012-10-19,51,49690327417,1848948756,149291084,1170027001,135684548,50860354418
2012-10-22,50,49878708176,1994060503,164809687,1243452816,139669193,51122160992
2012-10-23,49,50268571335,2284288793,159591985,1165651473,131752963,51434222808
2012-10-24,48,50553991724,1887157124,154386431,1157441737,133866147,51711433461
2012-10-25,47,50925458666,2168295969,146078286,1100159828,139550740,52025618494
2012-10-26,46,51310726506,2288657132,119586704,889943114,111326685,52200669620
2012-10-29,45,51689038799,1584953781,122834403,927847068,128121470,52616885867
2012-10-30,44,51501871483,1589603973,137652090,1001355314,151389572,52503226797
2012-10-31,43,51559113178,1692366022,141296023,1063191973,159333903,52622305151
2012-11-01,42,51237157202,2617929839,159064788,1142165204,186500459,52379322406
2012-11-02,41,51130702397,2343570856,163272076,1181065951,147342085,52311768348
2012-11-05,40,51362279911,2316295635,165124083,1218018631,143928818,52580298542
2012-11-06,39,51683392819,2421704753,159388987,1180023770,166281041,52863416589
2012-11-07,38,51842199361,2051691468,159650300,1198477605,200321673,53040676966
2012-11-08,37,51702911891,2055487490,156054457,1160802573,224975405,52863714464
2012-11-09,36,51496481543,1478652032,158011064,1169277224,207705413,52665758767
2012-11-12,35,51537026715,1767231895,194274310,1292540521,239937283,52829567236
2012-11-13,34,51621569073,1885583091,190958378,1282131180,216004448,52903700253
2012-11-14,33,51742932659,1519967699,193814073,1331110919,272000019,53074043578
2012-11-15,32,51834437830,1585328945,181548847,1291515135,229951784,53125952965
2012-11-16,31,51842436713,1662234177,164870960,1175452798,239594991,53017889511
2012-11-19,30,52136377757,1674655573,166061919,1227615384,252906374,53363993141
2012-11-20,29,52232906651,1509399872,166143592,1208322014,225334923,53441228665
2012-11-21,28,52338359165,1943146103,184856026,1306569346,308581665,53644928511
2012-11-22,27,52326315202,1332145449,172773106,1302639373,214932697,53628954575
2012-11-23,26,52163842479,1543727769,184949966,1347840020,257859771,53511682499
2012-11-26,25,52224867623,1322180521,187498079,1366826765,234474541,53591694388
2012-11-27,24,52059352556,1561381214,195318232,1384086520,255616186,53443439076
2012-11-28,23,51839015969,1430771351,200577797,1363891223,252283104,53202907192
2012-11-29,22,51590830813,1428621103,216979129,1487427984,274952139,53078258797
2012-11-30,21,51380781508,1715103966,213227459,1534954623,272225784,52915736131
2012-12-03,20,50979389957,1746129421,231641500,1642665995,230229452,52622055952
2012-12-04,19,50719310027,1668156873,247998486,1691394679,210297671,52410704706
2012-12-05,18,50824143024,4221718658,260754780,1791669857,342048073,52615812881
2012-12-06,17,51239355809,2710160062,245045308,1773461775,274816420,53012817584
2012-12-07,16,51153092419,3742788183,273389625,1908057633,308254110,53061150052
2012-12-10,15,51306934372,3401162233,313129159,2052661137,312883081,53359595509
2012-12-11,14,51868905998,3125289600,306225400,2031576319,265454958,53900482317
2012-12-12,13,52377520737,2687398378,317828422,2098295346,267006109,54475816083
2012-12-13,12,52669288553,2246499161,288677886,1953468786,217352599,54622757339
2012-12-14,11,52791881649,5843342497,307018627,2087408295,328393870,54879289944
2012-12-17,10,53571995017,5541610549,330016054,2198213076,294180919,55770208093
2012-12-18,9,54408074635,5151252842,337189498,2270274901,300649942,56678349536
2012-12-19,8,54931071842,3768910786,349579396,2273481726,230855261,57204553568
2012-12-20,7,55689600270,4484712392,326438956,2242931415,345922585,57932531685
2012-12-21,6,56447787112,4689255807,307394734,2139542755,269920339,58587329867
2012-12-24,5,57128889679,3788187865,333460818,2257004885,296162726,59385894564
2012-12-25,4,57544359600,6368458672,388333500,2456222039,409792961,60000581639
2012-12-26,3,58354981334,5114111979,376278216,2417109460,234225185,60772090794
2012-12-27,2,59152544022,5373168743,361640747,2353661865,331518088,61506205887
2012-12-28,1,59294670143,5297737080,386182354,2460898300,384019735,61755568443
2012-12-31,0,59014161465,5633864416,490805859,2751605671,407517940,61765767136
2013-01-04,237,60785480318,7407752903,468316259,2811995346,249165702,63597475664
2013-01-07,236,62235629990,5443529030,496273481,2933725931,275217920,65169355921
2013-01-08,235,63304834290,5640074918,470222324,2760964424,228406328,66065798714
2013-01-09,234,64195114532,5722165174,473092376,2728892539,259417409,66924007071
2013-01-10,233,65288113087,5763183125,482789420,2812446464,252995418,68100559551
2013-01-11,232,65761864960,5721944752,428139149,2503842541,229860202,68265707501
2013-01-14,231,66993937995,7911830846,450430887,2776368938,324599804,69770306933
2013-01-15,230,68086057649,7691869725,462407649,2866456375,269803585,70952514024
2013-01-16,229,69257047349,7447346465,427966270,2712346680,234712367,71969394029
2013-01-17,228,70577250953,5886935810,401297868,2549583418,260767601,73126834371
2013-01-18,227,70367079826,5755908405,422240885,2715427584,284914625,73082507410
2013-01-21,226,71876409211,6561602308,467597658,2889135338,280265354,74765544549
2013-01-22,225,73300956177,7837765200,484012406,2877985819,383004646,76178941996
2013-01-23,224,74367360145,5642831418,452815961,2824296289,266353151,77191656434
2013-01-24,223,74826755422,8055560610,443965934,2769072963,363638399,77595828385
2013-01-25,222,74656422784,3835370531,409112298,2643745664,213678710,77300168448
2013-01-28,221,75824006707,7217230263,488530667,3070041858,342789657,78894048565
2013-01-29,220,77370649389,8032156123,524521539,3195250984,324575148,80565900373
2013-01-30,219,79109519537,8022477919,542739932,3231189179,300927152,82340708716
2013-01-31,218,80012584798,7429868873,533770933,3229530293,246998316,83242115091
2013-02-01,217,79974275475,7920561619,520978774,3294340997,285848430,83268616472
2013-02-04,216,82305911782,11251626666,508919726,3224025811,314655291,85529937593
2013-02-05,215,83842570892,9474416050,470151254,3132341883,284032107,86974912775
2013-02-06,214,85266773477,7874045216,455924139,3110879179,206983997,88377652656
2013-02-07,213,86663004886,8580920767,366210902,2660619696,211824227,89323624582
2013-02-08,212,84932368202,6812942439,329320025,2418021962,172759587,87350390164
2013-02-18,211,87926525532,8842693426,335820575,2416617093,205111168,90343142625
2013-02-19,210,89876334442,7886100852,313654098,2271718764,213396088,92148053206
2013-02-20,209,90333744696,6361224934,302836704,2257186074,223244382,92590930770
2013-02-21,208,91468231688,8401141942,249389678,1853586564,262302413,93321818252
2013-02-22,207,91592282645,5317827763,230803646,1742091491,210726317,93334374136
2013-02-25,206,92421928218,4784968168,251500918,1830456434,232553313,94252384652
2013-02-26,205,94033826662,7658469765,239348529,1805074779,286012204,95838901441
2013-02-27,204,94762628748,5775746098,259018993,1840023561,317130058,96602652309
2013-02-28,203,94814148222,7990991763,286756914,2105272544,353484188,96919420766
2013-03-01,202,95606134303,7320602629,262116842,1972673189,263260807,97578807492
2013-03-04,201,97426076304,9066487513,232683604,1727135393,308220189,99153211697
2013-03-05,200,98534885455,8155054783,279817534,2000673735,402108670,100535559190
2013-03-06,199,99945597555,8520559834,299587767,2115377147,327014420,102060974702
2013-03-07,198,101488438654,8464044001,274465533,1966923628,309917753,103455362282
2013-03-08,197,101901925034,5936313125,275907117,1987526048,290445126,103889451082
2013-03-11,196,102821772759,5082088791,267982074,1948452838,276632787,104770225597
2013-03-12,195,102711768682,7022483678,262582542,1902714770,314762594,104614483452
2013-03-13,194,104108557626,5513877779,254251612,1825837512,299097407,105934395138
2013-03-14,193,104874569425,4609782978,286117015,1996905584,283442449,106871475009
2013-03-15,192,105626987105,7471161896,288992367,2011775416,408902401,107638762521
2013-03-18,191,106238513278,5282720607,276039932,2019528889,267797480,108258042167
2013-03-19,190,106755434421,5201097686,291718070,2130073796,289261107,108885508217
2013-03-20,189,107196193138,8066187351,331895869,2399762325,415504328,109595955463
2013-03-21,188,108019003348,7062886655,334857043,2483731778,270158014,110502735126
2013-03-22,187,108591092977,5511652970,318449443,2435871005,243690346,111026963982
2013-03-25,186,109877567428,6297772712,316957896,2449059912,279004940,112326627340
2013-03-26,185,111035476296,7099634360,294171941,2248488085,266674030,113283964381
2013-03-27,184,112137310840,6298683390,291761330,2269197193,267285479,114406508033
2013-03-28,183,113187084739,8010031524,241346363,1899979450,325060876,115087064189
2013-03-29,182,112888053998,5204018492,235085790,1883391009,287753194,114771445007
2013-04-01,181,113635641259,4542232360,236893360,1823593206,232219448,115459234465
2013-04-02,180,114124843819,5298058935,233982688,1812584900,288122642,115937428719
2013-04-03,179,113947874189,4074983283,238181467,1829121676,269389114,115776995865
2013-04-08,178,115054289211,4894186965,231800180,1762793624,298927793,116817082835
2013-04-09,177,115626276701,4952528226,281641041,1985863434,320378225,117612140135
2013-04-10,176,115776352843,4753020947,312303383,2142951912,288025234,117919304755
2013-04-11,175,116103113411,4192362486,316677057,2152973603,201267777,118256087014
2013-04-12,174,115950047834,3905815812,303698649,2148492748,213041967,118098540582
2013-04-15,173,116037778763,4245116922,310449750,2199324054,266042893,118237102817
2013-04-16,172,116263244718,5209405509,296228182,2139946274,307886724,118403190992
2013-04-17,171,117144800742,4875309857,327887516,2267620822,391843539,119412421564
2013-04-18,170,117671674605,4771936720,329887400,2292643432,295537900,119964318037
2013-04-19,169,117698737075,7739024920,352285862,2443084447,412698424,120141821522
2013-04-22,168,119391719252,7099827303,321564829,2384691901,219729253,121776411153
2013-04-23,167,120768319189,7082174321,276912714,2131780731,257901753,122900099920
2013-04-24,166,121552670270,6827152161,301987832,2287185309,379207719,123839855579
2013-04-25,165,122009589488,6886959934,281114391,2172998614,336901479,124182588102
2013-04-26,164,121166321228,5086048547,231242790,1942209657,231262387,123108530885
2013-05-02,163,122197863473,5644481042,256379935,2057674882,262890394,124255538355
2013-05-03,162,121887004198,6620964102,273711623,2148735200,352356561,124035739398
2013-05-06,161,123361128607,7268197122,308417317,2276921533,339490889,125638050140
2013-05-07,160,124270338683,7074720877,329810628,2362140752,303058394,126632479435
2013-05-08,159,124888103709,7157542145,361546449,2507217737,301418246,127395321446
2013-05-09,158,126419196551,8168053782,328586084,2374710357,252690084,128793906908
2013-05-10,157,126740444825,6034576415,302954623,2303727340,290496190,129044172165
2013-05-13,156,128164330004,6459752621,311975510,2360915033,275974650,130525245037
2013-05-14,155,129517780377,6593084766,311169908,2337690202,246497726,131855470579
2013-05-15,154,130323971618,5529182884,337709979,2433053208,254134124,132757024826
2013-05-16,153,131622975578,8878686659,355984760,2475366123,395813111,134098341701
2013-05-17,152,131417103569,8768077046,356603362,2470385623,395353262,133887489192
2013-05-20,151,133091760357,11095254875,346464716,2517281991,375552639,135609042348
2013-05-21,150,134817899289,9591121306,314915983,2334850741,267288382,137152750030
2013-05-22,149,136139858373,9552038138,324325489,2437489139,260782720,138577347512
2013-05-23,148,138316858947,10511455801,310549981,2344207599,314530094,140661066546
2013-05-24,147,138984769078,7928041003,288295711,2234197713,251500832,141218966791
2013-05-27,146,140820346371,9894922165,302399486,2305293833,286551661,143125640204
2013-05-28,145,141777400469,11214809176,327865545,2455374710,457461210,144232775179
2013-05-29,144,143149532749,11029505099,318752046,2456234080,416142975,145605766829
2013-05-30,143,144688843185,10070309550,307986096,2418228409,339229593,147107071594
2013-05-31,142,145252249948,9369266328,283827772,2258880000,359663134,147511129948
2013-06-03,141,147120806309,8694878633,345692219,2557650932,301121296,149678457241
2013-06-04,140,148442795180,8363093077,259566015,2171821367,335833052,150614616547
2013-06-05,139,148965564717,6605148405,249272537,2183048019,237057925,151148612736
2013-06-06,138,149151822571,7577268832,233869034,2071556115,242293234,151223378686
2013-06-07,137,148108787978,7526886429,215926657,1957883747,235243875,150066671725
2013-06-13,136,149005277420,7009864137,236661204,1993164182,332491436,150998441602
2013-06-14,135,148836812594,5797043147,265154999,2061640842,374802575,150898453436
2013-06-17,134,150422821027,6939993912,266931758,2128562400,428371823,152551383427
2013-06-18,133,151212539265,5884392397,301010932,2230422477,477439795,153442961742
2013-06-19,132,152169383198,6713609038,332495342,2207794093,492808671,154377177291
2013-06-20,131,152880634081,6490612227,267805604,1987313226,373385951,154867947307
2013-06-21,130,152615187662,5782677649,239939372,1965173140,486182674,154580360802
2013-06-24,129,150897063226,7735165100,241094775,1790650183,569964484,152687713409
2013-06-25,128,147919911357,8118020855,284873562,1778591939,719022421,149698503296
2013-06-26,127,148060353548,6758398626,324544187,1947125975,593516269,150007479523
2013-06-27,126,146817016731,6272155736,407714571,2249592302,571116427,149066609033
2013-06-28,125,145646592122,6216909816,473465671,2530272294,503128004,148176864416
2013-07-01,124,145470354637,4848225334,554047588,2788908395,406632907,148259263032
2013-07-02,123,145793434860,6140202318,604798583,2994913148,363271927,148788348008
2013-07-03,122,146331396911,6458798024,666149816,3122156208,392375429,149453553119
2013-07-04,121,146431475969,6940758376,705957074,3222892968,363351094,149654368937
2013-07-05,120,146113979021,6311258009,746417774,3346427225,295951637,149460406246
2013-07-08,119,145461882454,5161294561,765919918,3349007814,290271717,148810890268
2013-07-09,118,145223927180,4060138518,776212943,3406756562,280443999,148630683742
2013-07-10,117,145468426190,6516616406,788853066,3459103698,321720518,148927529888
2013-07-11,116,144993447524,11836354163,724533627,3534498235,405142193,148527945759
2013-07-12,115,145732591370,10184240097,543415311,3012711389,313147034,148745302759
2013-07-15,114,146480487307,8714916690,545894285,3162192097,393604878,149642679404
